dataset,comparison,LPIPS
coco_val2017,repaint,0.585878
coco_val2017,repaint,0.668280
coco_val2017,repaint,0.774144
coco_val2017,repaint,0.347427
coco_val2017,repaint,0.033989
coco_val2017,repaint,0.453743
coco_val2017,repaint,0.012479
coco_val2017,repaint,0.211781
coco_val2017,repaint,0.290064
coco_val2017,repaint,0.720030
coco_val2017,repaint,0.356839
coco_val2017,repaint,0.595917
coco_val2017,repaint,0.495923
coco_val2017,repaint,0.746727
coco_val2017,repaint,0.263985
coco_val2017,repaint,0.510466
coco_val2017,repaint,0.339951
coco_val2017,repaint,0.030972
coco_val2017,repaint,0.324175
coco_val2017,repaint,0.026181
coco_val2017,repaint,0.379623
coco_val2017,repaint,0.348866
coco_val2017,repaint,0.651694
coco_val2017,repaint,0.310335
coco_val2017,repaint,0.007848
coco_val2017,repaint,0.324662
coco_val2017,repaint,0.579721
coco_val2017,repaint,0.606661
coco_val2017,repaint,0.028620
coco_val2017,repaint,0.424740
coco_val2017,repaint,0.562210
coco_val2017,repaint,0.027172
coco_val2017,repaint,0.406051
coco_val2017,repaint,0.028458
coco_val2017,repaint,0.279721
coco_val2017,repaint,0.033862
coco_val2017,repaint,0.031680
coco_val2017,repaint,0.503907
coco_val2017,repaint,0.531750
coco_val2017,repaint,0.588977
coco_val2017,repaint,0.239144
coco_val2017,repaint,0.683179
coco_val2017,repaint,0.383920
coco_val2017,repaint,0.043839
coco_val2017,repaint,0.439264
coco_val2017,repaint,0.413839
coco_val2017,repaint,0.245799
coco_val2017,repaint,0.465429
coco_val2017,repaint,0.351587
coco_val2017,repaint,0.628022
coco_val2017,repaint,0.712684
coco_val2017,repaint,0.029145
coco_val2017,repaint,0.018844
coco_val2017,repaint,0.350059
coco_val2017,repaint,0.617952
coco_val2017,repaint,0.026472
coco_val2017,repaint,0.744581
coco_val2017,repaint,0.324801
coco_val2017,repaint,0.420774
coco_val2017,repaint,0.368583
coco_val2017,repaint,0.012448
coco_val2017,repaint,0.022359
coco_val2017,repaint,0.343372
coco_val2017,repaint,0.668101
coco_val2017,repaint,0.599429
coco_val2017,repaint,0.654064
coco_val2017,repaint,0.006638
coco_val2017,repaint,0.591343
coco_val2017,repaint,0.688418
coco_val2017,repaint,0.363443
coco_val2017,repaint,0.530038
coco_val2017,repaint,0.040528
coco_val2017,repaint,0.394555
coco_val2017,repaint,0.000577
coco_val2017,repaint,0.643058
coco_val2017,repaint,0.560690
coco_val2017,repaint,0.323174
coco_val2017,repaint,0.655388
coco_val2017,repaint,0.321045
coco_val2017,repaint,0.326864
coco_val2017,repaint,0.646618
coco_val2017,repaint,0.673253
coco_val2017,repaint,0.287880
coco_val2017,repaint,0.659931
coco_val2017,repaint,0.382558
coco_val2017,repaint,0.739740
coco_val2017,repaint,0.618822
coco_val2017,repaint,0.738663
coco_val2017,repaint,0.559834
coco_val2017,repaint,0.461639
coco_val2017,repaint,0.449568
coco_val2017,repaint,0.320628
coco_val2017,repaint,0.009213
coco_val2017,repaint,0.374504
coco_val2017,repaint,0.015024
coco_val2017,repaint,0.555994
coco_val2017,repaint,0.012956
coco_val2017,repaint,0.449406
coco_val2017,repaint,0.018141
coco_val2017,repaint,0.011905
coco_val2017,repaint,0.578517
coco_val2017,repaint,0.738525
coco_val2017,repaint,0.346391
coco_val2017,repaint,0.033956
coco_val2017,repaint,0.458324
coco_val2017,repaint,0.745330
coco_val2017,repaint,0.592250
coco_val2017,repaint,0.317150
coco_val2017,repaint,0.015400
coco_val2017,repaint,0.278360
coco_val2017,repaint,0.647817
coco_val2017,repaint,0.523117
coco_val2017,repaint,0.680529
coco_val2017,repaint,0.366104
coco_val2017,repaint,0.016445
coco_val2017,repaint,0.344523
coco_val2017,repaint,0.043114
coco_val2017,repaint,0.333440
coco_val2017,repaint,0.466792
coco_val2017,repaint,0.714835
coco_val2017,repaint,0.338585
coco_val2017,repaint,0.478478
coco_val2017,repaint,0.500153
coco_val2017,repaint,0.666488
coco_val2017,repaint,0.007270
coco_val2017,repaint,0.671840
coco_val2017,repaint,0.374502
coco_val2017,repaint,0.662887
coco_val2017,repaint,0.340912
coco_val2017,repaint,0.307581
coco_val2017,repaint,0.229654
coco_val2017,repaint,0.662989
coco_val2017,repaint,0.006870
coco_val2017,repaint,0.715689
coco_val2017,repaint,0.816887
coco_val2017,repaint,0.636173
coco_val2017,repaint,0.794613
coco_val2017,repaint,0.597687
coco_val2017,repaint,0.708508
coco_val2017,repaint,0.223792
coco_val2017,repaint,0.702750
coco_val2017,repaint,0.369165
coco_val2017,repaint,0.743944
coco_val2017,repaint,0.478861
coco_val2017,repaint,0.372723
coco_val2017,repaint,0.446949
coco_val2017,repaint,0.030434
coco_val2017,repaint,0.781944
coco_val2017,repaint,0.023281
coco_val2017,repaint,0.708421
coco_val2017,repaint,0.622684
coco_val2017,repaint,0.035661
coco_val2017,repaint,0.788177
coco_val2017,repaint,0.028554
coco_val2017,repaint,0.006914
coco_val2017,repaint,0.369964
coco_val2017,repaint,0.688193
coco_val2017,repaint,0.047106
coco_val2017,repaint,0.293146
coco_val2017,repaint,0.607939
coco_val2017,repaint,0.640146
coco_val2017,repaint,0.416508
coco_val2017,repaint,0.579276
coco_val2017,repaint,0.689981
coco_val2017,repaint,0.676478
coco_val2017,repaint,0.483810
coco_val2017,repaint,0.331349
coco_val2017,repaint,0.671617
coco_val2017,repaint,0.467468
coco_val2017,repaint,0.756933
coco_val2017,repaint,0.640805
coco_val2017,repaint,0.578821
coco_val2017,repaint,0.533403
coco_val2017,repaint,0.520814
coco_val2017,repaint,0.598946
coco_val2017,repaint,0.016836
coco_val2017,repaint,0.498744
coco_val2017,repaint,0.029725
coco_val2017,repaint,0.583558
coco_val2017,repaint,0.700587
coco_val2017,repaint,0.797866
coco_val2017,repaint,0.336602
coco_val2017,repaint,0.551816
coco_val2017,repaint,0.644781
coco_val2017,repaint,0.040780
coco_val2017,repaint,0.027535
coco_val2017,repaint,0.633986
coco_val2017,repaint,0.040453
coco_val2017,repaint,0.301402
coco_val2017,repaint,0.751731
coco_val2017,repaint,0.014021
coco_val2017,repaint,0.036971
coco_val2017,repaint,0.026790
coco_val2017,repaint,0.034971
coco_val2017,repaint,0.683356
coco_val2017,repaint,0.019857
coco_val2017,repaint,0.338215
coco_val2017,repaint,0.028254
coco_val2017,repaint,0.507148
coco_val2017,repaint,0.230728
coco_val2017,repaint,0.369223
coco_val2017,repaint,0.371245
coco_val2017,repaint,0.329493
coco_val2017,repaint,0.549351
coco_val2017,repaint,0.273246
coco_val2017,repaint,0.605837
coco_val2017,repaint,0.353355
coco_val2017,repaint,0.720146
coco_val2017,repaint,0.028115
coco_val2017,repaint,0.021455
coco_val2017,repaint,0.747290
coco_val2017,repaint,0.019582
coco_val2017,repaint,0.416495
coco_val2017,repaint,0.321570
coco_val2017,repaint,0.030586
coco_val2017,repaint,0.333734
coco_val2017,repaint,0.294423
coco_val2017,repaint,0.647688
coco_val2017,repaint,0.376529
coco_val2017,repaint,0.366522
coco_val2017,repaint,0.444518
coco_val2017,repaint,0.665793
coco_val2017,repaint,0.340259
coco_val2017,repaint,0.023040
coco_val2017,repaint,0.726117
coco_val2017,repaint,0.802314
coco_val2017,repaint,0.672731
coco_val2017,repaint,0.035290
coco_val2017,repaint,0.849454
coco_val2017,repaint,0.023180
coco_val2017,repaint,0.034817
coco_val2017,repaint,0.750413
coco_val2017,repaint,0.035993
coco_val2017,repaint,0.017487
coco_val2017,repaint,0.704719
coco_val2017,repaint,0.749371
coco_val2017,repaint,0.323896
coco_val2017,repaint,0.495373
coco_val2017,repaint,0.275244
coco_val2017,repaint,0.619164
coco_val2017,repaint,0.635457
coco_val2017,repaint,0.023348
coco_val2017,repaint,0.039500
coco_val2017,repaint,0.013953
coco_val2017,repaint,0.399770
coco_val2017,repaint,0.024643
coco_val2017,repaint,0.789574
coco_val2017,repaint,0.036636
coco_val2017,repaint,0.730757
coco_val2017,repaint,0.397945
coco_val2017,repaint,0.017378
coco_val2017,repaint,0.431398
coco_val2017,repaint,0.047431
coco_val2017,repaint,0.642849
coco_val2017,repaint,0.615740
coco_val2017,repaint,0.635941
coco_val2017,repaint,0.713380
coco_val2017,repaint,0.001480
coco_val2017,repaint,0.739297
coco_val2017,repaint,0.025404
coco_val2017,repaint,0.026071
coco_val2017,repaint,0.383381
coco_val2017,repaint,0.010912
coco_val2017,repaint,0.066149
coco_val2017,repaint,0.579937
coco_val2017,repaint,0.328599
coco_val2017,repaint,0.043678
coco_val2017,repaint,0.535185
coco_val2017,repaint,0.289801
coco_val2017,repaint,0.354095
coco_val2017,repaint,0.673206
coco_val2017,repaint,0.065853
coco_val2017,repaint,0.342623
coco_val2017,repaint,0.014789
coco_val2017,repaint,0.339356
coco_val2017,repaint,0.025432
coco_val2017,repaint,0.255507
coco_val2017,repaint,0.321626
coco_val2017,repaint,0.352775
coco_val2017,repaint,0.505295
coco_val2017,repaint,0.017426
coco_val2017,repaint,0.324774
coco_val2017,repaint,0.028411
coco_val2017,repaint,0.044098
coco_val2017,repaint,0.381307
coco_val2017,repaint,0.617265
coco_val2017,repaint,0.567087
coco_val2017,repaint,0.005757
coco_val2017,repaint,0.367158
coco_val2017,repaint,0.034752
coco_val2017,repaint,0.319588
coco_val2017,repaint,0.379544
coco_val2017,repaint,0.686168
coco_val2017,repaint,0.355705
coco_val2017,repaint,0.712594
coco_val2017,repaint,0.291764
coco_val2017,repaint,0.270485
coco_val2017,repaint,0.540000
coco_val2017,repaint,0.702146
coco_val2017,repaint,0.034085
coco_val2017,repaint,0.625946
coco_val2017,repaint,0.553782
coco_val2017,repaint,0.209162
coco_val2017,repaint,0.302907
coco_val2017,repaint,0.694940
coco_val2017,repaint,0.334492
coco_val2017,repaint,0.576319
coco_val2017,repaint,0.227525
coco_val2017,repaint,0.364200
coco_val2017,repaint,0.296355
coco_val2017,repaint,0.007333
coco_val2017,repaint,0.246001
coco_val2017,repaint,0.728291
coco_val2017,repaint,0.315264
coco_val2017,repaint,0.685723
coco_val2017,repaint,0.008338
coco_val2017,repaint,0.326414
coco_val2017,repaint,0.365587
coco_val2017,repaint,0.046950
coco_val2017,repaint,0.340891
coco_val2017,repaint,0.027176
coco_val2017,repaint,0.674653
coco_val2017,repaint,0.443097
coco_val2017,repaint,0.708766
coco_val2017,repaint,0.308937
coco_val2017,repaint,0.344959
coco_val2017,repaint,0.665696
coco_val2017,repaint,0.015925
coco_val2017,repaint,0.664146
coco_val2017,repaint,0.686209
coco_val2017,rpip,0.006793
coco_val2017,rpip,0.026603
coco_val2017,rpip,0.547609
coco_val2017,rpip,0.018197
coco_val2017,rpip,0.509248
coco_val2017,rpip,0.370033
coco_val2017,rpip,0.563772
coco_val2017,rpip,0.302189
coco_val2017,rpip,0.010029
coco_val2017,rpip,0.025114
coco_val2017,rpip,0.299006
coco_val2017,rpip,0.589179
coco_val2017,rpip,0.470378
coco_val2017,rpip,0.251301
coco_val2017,rpip,0.279599
coco_val2017,rpip,0.611541
coco_val2017,rpip,0.236219
coco_val2017,rpip,0.024559
coco_val2017,rpip,0.018393
coco_val2017,rpip,0.616614
coco_val2017,rpip,0.024434
coco_val2017,rpip,0.294554
coco_val2017,rpip,0.385393
coco_val2017,rpip,0.697948
coco_val2017,rpip,0.339722
coco_val2017,rpip,0.023523
coco_val2017,rpip,0.419684
coco_val2017,rpip,0.295658
coco_val2017,rpip,0.032661
coco_val2017,rpip,0.293410
coco_val2017,rpip,0.661991
coco_val2017,rpip,0.003719
coco_val2017,rpip,0.209289
coco_val2017,rpip,0.595332
coco_val2017,rpip,0.020034
coco_val2017,rpip,0.489061
coco_val2017,rpip,0.195659
coco_val2017,rpip,0.309689
coco_val2017,rpip,0.468925
coco_val2017,rpip,0.721416
coco_val2017,rpip,0.558265
coco_val2017,rpip,0.497940
coco_val2017,rpip,0.025431
coco_val2017,rpip,0.186484
coco_val2017,rpip,0.028348
coco_val2017,rpip,0.658860
coco_val2017,rpip,0.590021
coco_val2017,rpip,0.485106
coco_val2017,rpip,0.577996
coco_val2017,rpip,0.024448
coco_val2017,rpip,0.406359
coco_val2017,rpip,0.020297
coco_val2017,rpip,0.334747
coco_val2017,rpip,0.398261
coco_val2017,rpip,0.297599
coco_val2017,rpip,0.724387
coco_val2017,rpip,0.241186
coco_val2017,rpip,0.025005
coco_val2017,rpip,0.495961
coco_val2017,rpip,0.290651
coco_val2017,rpip,0.725344
coco_val2017,rpip,0.747739
coco_val2017,rpip,0.639017
coco_val2017,rpip,0.681291
coco_val2017,rpip,0.213053
coco_val2017,rpip,0.027889
coco_val2017,rpip,0.662761
coco_val2017,rpip,0.323904
coco_val2017,rpip,0.248110
coco_val2017,rpip,0.654820
coco_val2017,rpip,0.620014
coco_val2017,rpip,0.012161
coco_val2017,rpip,0.696327
coco_val2017,rpip,0.011045
coco_val2017,rpip,0.010474
coco_val2017,rpip,0.137653
coco_val2017,rpip,0.290169
coco_val2017,rpip,0.658491
coco_val2017,rpip,0.161875
coco_val2017,rpip,0.595363
coco_val2017,rpip,0.578181
coco_val2017,rpip,0.337519
coco_val2017,rpip,0.025791
coco_val2017,rpip,0.344813
coco_val2017,rpip,0.585247
coco_val2017,rpip,0.694016
coco_val2017,rpip,0.024927
coco_val2017,rpip,0.294642
coco_val2017,rpip,0.199282
coco_val2017,rpip,0.592747
coco_val2017,rpip,0.564796
coco_val2017,rpip,0.021802
coco_val2017,rpip,0.006369
coco_val2017,rpip,0.307143
coco_val2017,rpip,0.599150
coco_val2017,rpip,0.649362
coco_val2017,rpip,0.026616
coco_val2017,rpip,0.022194
coco_val2017,rpip,0.018593
coco_val2017,rpip,0.618106
coco_val2017,rpip,0.599157
coco_val2017,rpip,0.031698
coco_val2017,rpip,0.313645
coco_val2017,rpip,0.342899
coco_val2017,rpip,0.142101
coco_val2017,rpip,0.641889
coco_val2017,rpip,0.458631
coco_val2017,rpip,0.374457
coco_val2017,rpip,0.676110
coco_val2017,rpip,0.194416
coco_val2017,rpip,0.295686
coco_val2017,rpip,0.283829
coco_val2017,rpip,0.590784
coco_val2017,rpip,0.292317
coco_val2017,rpip,0.669420
coco_val2017,rpip,0.280965
coco_val2017,rpip,0.312810
coco_val2017,rpip,0.311608
coco_val2017,rpip,0.642412
coco_val2017,rpip,0.287806
coco_val2017,rpip,0.374978
coco_val2017,rpip,0.007674
coco_val2017,rpip,0.389937
coco_val2017,rpip,0.327625
coco_val2017,rpip,0.558837
coco_val2017,rpip,0.665757
coco_val2017,rpip,0.334274
coco_val2017,rpip,0.647526
coco_val2017,rpip,0.523746
coco_val2017,rpip,0.698835
coco_val2017,rpip,0.723116
coco_val2017,rpip,0.251998
coco_val2017,rpip,0.006542
coco_val2017,rpip,0.652762
coco_val2017,rpip,0.432927
coco_val2017,rpip,0.730510
coco_val2017,rpip,0.586641
coco_val2017,rpip,0.352657
coco_val2017,rpip,0.629057
coco_val2017,rpip,0.612924
coco_val2017,rpip,0.019223
coco_val2017,rpip,0.014942
coco_val2017,rpip,0.616671
coco_val2017,rpip,0.378215
coco_val2017,rpip,0.591125
coco_val2017,rpip,0.281872
coco_val2017,rpip,0.136146
coco_val2017,rpip,0.572467
coco_val2017,rpip,0.330069
coco_val2017,rpip,0.651254
coco_val2017,rpip,0.713382
coco_val2017,rpip,0.254929
coco_val2017,rpip,0.576822
coco_val2017,rpip,0.479204
coco_val2017,rpip,0.011357
coco_val2017,rpip,0.339963
coco_val2017,rpip,0.036239
coco_val2017,rpip,0.763651
coco_val2017,rpip,0.012035
coco_val2017,rpip,0.033290
coco_val2017,rpip,0.564212
coco_val2017,rpip,0.023841
coco_val2017,rpip,0.671647
coco_val2017,rpip,0.276601
coco_val2017,rpip,0.691534
coco_val2017,rpip,0.010887
coco_val2017,rpip,0.026124
coco_val2017,rpip,0.346911
coco_val2017,rpip,0.021950
coco_val2017,rpip,0.032791
coco_val2017,rpip,0.341888
coco_val2017,rpip,0.649416
coco_val2017,rpip,0.651329
coco_val2017,rpip,0.545692
coco_val2017,rpip,0.020762
coco_val2017,rpip,0.432633
coco_val2017,rpip,0.003325
coco_val2017,rpip,0.914654
coco_val2017,rpip,0.027349
coco_val2017,rpip,0.635329
coco_val2017,rpip,0.675600
coco_val2017,rpip,0.020516
coco_val2017,rpip,0.319271
coco_val2017,rpip,0.021619
coco_val2017,rpip,0.615021
coco_val2017,rpip,0.644383
coco_val2017,rpip,0.287823
coco_val2017,rpip,0.294089
coco_val2017,rpip,0.663679
coco_val2017,rpip,0.209330
coco_val2017,rpip,0.736215
coco_val2017,rpip,0.253165
coco_val2017,rpip,0.321576
coco_val2017,rpip,0.288040
coco_val2017,rpip,0.227858
coco_val2017,rpip,0.013745
coco_val2017,rpip,0.320521
coco_val2017,rpip,0.647255
coco_val2017,rpip,0.769276
coco_val2017,rpip,0.014878
coco_val2017,rpip,0.263358
coco_val2017,rpip,0.318454
coco_val2017,rpip,0.642997
coco_val2017,rpip,0.258040
coco_val2017,rpip,0.296489
coco_val2017,rpip,0.315661
coco_val2017,rpip,0.021558
coco_val2017,rpip,0.293975
coco_val2017,rpip,0.106756
coco_val2017,rpip,0.616496
coco_val2017,rpip,0.822162
coco_val2017,rpip,0.552023
coco_val2017,rpip,0.015621
coco_val2017,rpip,0.641654
coco_val2017,rpip,0.701783
coco_val2017,rpip,0.612314
coco_val2017,rpip,0.007646
coco_val2017,rpip,0.373016
coco_val2017,rpip,0.335564
coco_val2017,rpip,0.025942
coco_val2017,rpip,0.378181
coco_val2017,rpip,0.582784
coco_val2017,rpip,0.017719
coco_val2017,rpip,0.024357
coco_val2017,rpip,0.011022
coco_val2017,rpip,0.639787
coco_val2017,rpip,0.688734
coco_val2017,rpip,0.661601
coco_val2017,rpip,0.453764
coco_val2017,rpip,0.035572
coco_val2017,rpip,0.230479
coco_val2017,rpip,0.032890
coco_val2017,rpip,0.520146
coco_val2017,rpip,0.742307
coco_val2017,rpip,0.324777
coco_val2017,rpip,0.020920
coco_val2017,rpip,0.400729
coco_val2017,rpip,0.298205
coco_val2017,rpip,0.692139
coco_val2017,rpip,0.359713
coco_val2017,rpip,0.261463
coco_val2017,rpip,0.741347
coco_val2017,rpip,0.285754
coco_val2017,rpip,0.005157
coco_val2017,rpip,0.639862
coco_val2017,rpip,0.709345
coco_val2017,rpip,0.325877
coco_val2017,rpip,0.030462
coco_val2017,rpip,0.714264
coco_val2017,rpip,0.027845
coco_val2017,rpip,0.019530
coco_val2017,rpip,0.271727
coco_val2017,rpip,0.299925
coco_val2017,rpip,0.593496
coco_val2017,rpip,0.361280
coco_val2017,rpip,0.605463
coco_val2017,rpip,0.402914
coco_val2017,rpip,0.237692
coco_val2017,rpip,0.504441
coco_val2017,rpip,0.281521
coco_val2017,rpip,0.164290
coco_val2017,rpip,0.020532
coco_val2017,rpip,0.266217
coco_val2017,rpip,0.245748
coco_val2017,rpip,0.252434
coco_val2017,rpip,0.302617
coco_val2017,rpip,0.013751
coco_val2017,rpip,0.349668
coco_val2017,rpip,0.398291
coco_val2017,rpip,0.005697
coco_val2017,rpip,0.025182
coco_val2017,rpip,0.032420
coco_val2017,rpip,0.608380
coco_val2017,rpip,0.655396
coco_val2017,rpip,0.412221
coco_val2017,rpip,0.630782
coco_val2017,rpip,0.221465
coco_val2017,rpip,0.316638
coco_val2017,rpip,0.652997
coco_val2017,rpip,0.528864
coco_val2017,rpip,0.172765
coco_val2017,rpip,0.600871
coco_val2017,rpip,0.275102
coco_val2017,rpip,0.560380
coco_val2017,rpip,0.017748
coco_val2017,rpip,0.031787
coco_val2017,rpip,0.015335
coco_val2017,rpip,0.024786
coco_val2017,rpip,0.325578
coco_val2017,rpip,0.010825
coco_val2017,rpip,0.328079
coco_val2017,rpip,0.203563
coco_val2017,rpip,0.367210
coco_val2017,rpip,0.028049
coco_val2017,rpip,0.632872
coco_val2017,rpip,0.360667
coco_val2017,rpip,0.255461
coco_val2017,rpip,0.197693
coco_val2017,rpip,0.573801
coco_val2017,rpip,0.572102
coco_val2017,rpip,0.658974
coco_val2017,rpip,0.553699
coco_val2017,rpip,0.024469
coco_val2017,rpip,0.282877
coco_val2017,rpip,0.320440
coco_val2017,rpip,0.466575
coco_val2017,rpip,0.351169
coco_val2017,rpip,0.661233
coco_val2017,rpip,0.445800
coco_val2017,rpip,0.021480
coco_val2017,rpip,0.822332
coco_val2017,rpip,0.274648
coco_val2017,rpip,0.694124
coco_val2017,rpip,0.284372
coco_val2017,rpip,0.024987
